2025-05-08 10:07:01.391 [main] INFO  c.sau.CquptWebManagementApplication - Starting CquptWebManagementApplication using Java 17.0.13 with PID 5256 (D:\Java\web-ai-practice\cqupt-web-management\target\classes started by 77639 in D:\Java\web-ai-practice)
2025-05-08 10:07:48.439 [http-nio-8080-exec-2] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 10:07:48.456 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-05-08 10:07:49.034 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6e619993
2025-05-08 10:07:49.036 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-05-08 10:07:52.647 [http-nio-8080-exec-3] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=3, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 10:08:14.413 [http-nio-8080-exec-4] INFO  com.sau.controller.EmpController - 删除员工:[29]
2025-05-08 10:08:14.419 [http-nio-8080-exec-4] DEBUG o.s.j.support.JdbcTransactionManager - Creating new transaction with name [com.sau.service.impl.EmpServiceImpl.delete]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT,-java.lang.Exception
2025-05-08 10:08:14.419 [http-nio-8080-exec-4] DEBUG o.s.j.support.JdbcTransactionManager - Acquired Connection [HikariProxyConnection@1347320649 wrapping com.mysql.cj.jdbc.ConnectionImpl@6e619993] for JDBC transaction
2025-05-08 10:08:14.423 [http-nio-8080-exec-4] DEBUG o.s.j.support.JdbcTransactionManager - Switching JDBC Connection [HikariProxyConnection@1347320649 wrapping com.mysql.cj.jdbc.ConnectionImpl@6e619993] to manual commit
2025-05-08 10:08:14.450 [http-nio-8080-exec-4] DEBUG o.s.j.support.JdbcTransactionManager - Initiating transaction commit
2025-05-08 10:08:14.450 [http-nio-8080-exec-4] DEBUG o.s.j.support.JdbcTransactionManager - Committing JDBC transaction on Connection [HikariProxyConnection@1347320649 wrapping com.mysql.cj.jdbc.ConnectionImpl@6e619993]
2025-05-08 10:08:14.461 [http-nio-8080-exec-4] DEBUG o.s.j.support.JdbcTransactionManager - Releasing JDBC Connection [HikariProxyConnection@1347320649 wrapping com.mysql.cj.jdbc.ConnectionImpl@6e619993] after transaction
2025-05-08 10:08:14.464 [http-nio-8080-exec-4] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-05-08T10:08:14.463064600, className=com.sau.controller.EmpController, methodName=delete, methodParams=[[29]], returnValue=Result(code=1, msg=success, data=null), costTime=48, operateEmpName=null)
2025-05-08 10:08:14.498 [http-nio-8080-exec-9] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=3, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 10:23:53.196 [http-nio-8080-exec-6] INFO  com.sau.controller.LoginController - 登录:Emp(id=null, username=zhaojinyu, password=123456, name=null, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2025-05-08 10:23:53.215 [http-nio-8080-exec-6] INFO  com.sau.service.impl.EmpServiceImpl - 登录成功，员工信息: Emp(id=34, username=zhaojinyu, password=null, name=赵瑾瑜, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2025-05-08 10:53:33.021 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-05-08 10:53:33.337 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2025-05-08 10:53:33.342 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-05-08 10:53:33.348 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-05-08 10:53:36.289 [main] INFO  c.sau.CquptWebManagementApplication - Starting CquptWebManagementApplication using Java 17.0.13 with PID 24412 (D:\Java\web-ai-practice\cqupt-web-management\target\classes started by 77639 in D:\Java\web-ai-practice)
2025-05-08 10:53:36.291 [main] INFO  c.sau.CquptWebManagementApplication - No active profile set, falling back to 1 default profile: "default"
2025-05-08 10:53:37.150 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-05-08 10:53:37.159 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-05-08 10:53:37.160 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-05-08 10:53:37.160 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.36]
2025-05-08 10:53:37.211 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-05-08 10:53:37.211 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 894 ms
2025-05-08 10:53:37.822 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-05-08 10:53:37.835 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-05-08 10:53:37.842 [main] INFO  c.sau.CquptWebManagementApplication - Started CquptWebManagementApplication in 1.815 seconds (process running for 2.355)
2025-05-08 10:53:58.596 [http-nio-8080-exec-6] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-05-08 10:53:58.596 [http-nio-8080-exec-6] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-05-08 10:53:58.597 [http-nio-8080-exec-6] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-05-08 10:53:58.605 [http-nio-8080-exec-6] INFO  com.sau.filer.TokenFilter - token为空，请求被拒绝
2025-05-08 10:53:58.606 [http-nio-8080-exec-1] INFO  com.sau.filer.TokenFilter - token为空，请求被拒绝
2025-05-08 10:56:08.073 [http-nio-8080-exec-7] INFO  com.sau.filer.TokenFilter - token为空，请求被拒绝
2025-05-08 10:56:08.073 [http-nio-8080-exec-4] INFO  com.sau.filer.TokenFilter - token为空，请求被拒绝
2025-05-08 11:01:06.399 [http-nio-8080-exec-5] INFO  com.sau.filer.TokenFilter - 登录请求，放行
2025-05-08 11:01:06.467 [http-nio-8080-exec-5] INFO  com.sau.controller.LoginController - 登录:Emp(id=null, username=zhaojinyu, password=123456, name=null, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2025-05-08 11:01:06.487 [http-nio-8080-exec-5] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-05-08 11:01:06.703 [http-nio-8080-exec-5] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@30f58d03
2025-05-08 11:01:06.704 [http-nio-8080-exec-5] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-05-08 11:01:06.742 [http-nio-8080-exec-5] INFO  com.sau.service.impl.EmpServiceImpl - 登录成功，员工信息: Emp(id=34, username=zhaojinyu, password=null, name=赵瑾瑜, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2025-05-08 11:01:08.312 [http-nio-8080-exec-3] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:01:08.312 [http-nio-8080-exec-2] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:01:08.312 [http-nio-8080-exec-3] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:01:08.312 [http-nio-8080-exec-2] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:01:08.314 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 11:01:08.314 [http-nio-8080-exec-3] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 11:01:09.035 [http-nio-8080-exec-8] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:01:09.035 [http-nio-8080-exec-8] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:01:09.035 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 11:08:58.507 [http-nio-8080-exec-9] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:08:58.508 [http-nio-8080-exec-9] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:08:58.508 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 11:09:14.546 [http-nio-8080-exec-10] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:09:14.546 [http-nio-8080-exec-10] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:09:14.546 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 11:09:44.137 [http-nio-8080-exec-1] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:09:44.137 [http-nio-8080-exec-6] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:09:44.137 [http-nio-8080-exec-1] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:09:44.137 [http-nio-8080-exec-6] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:09:44.137 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 11:09:44.138 [http-nio-8080-exec-1] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 11:09:44.675 [http-nio-8080-exec-7] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:09:44.675 [http-nio-8080-exec-7] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:09:44.676 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 11:09:45.189 [http-nio-8080-exec-5] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:09:45.189 [http-nio-8080-exec-4] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:09:45.189 [http-nio-8080-exec-5] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:09:45.190 [http-nio-8080-exec-4] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:09:45.190 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 11:09:45.190 [http-nio-8080-exec-4] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 11:14:44.337 [http-nio-8080-exec-2] INFO  com.sau.filer.TokenFilter - token为空，请求被拒绝
2025-05-08 11:14:59.567 [http-nio-8080-exec-3] INFO  com.sau.filer.TokenFilter - token为空，请求被拒绝
2025-05-08 11:20:18.228 [http-nio-8080-exec-9] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:20:18.228 [http-nio-8080-exec-8] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:20:18.229 [http-nio-8080-exec-9] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:20:18.229 [http-nio-8080-exec-8] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:20:18.230 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 11:20:18.230 [http-nio-8080-exec-8] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 11:21:09.287 [http-nio-8080-exec-10] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:21:09.287 [http-nio-8080-exec-6] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:21:09.287 [http-nio-8080-exec-10] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:21:09.287 [http-nio-8080-exec-6] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:21:09.287 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 11:21:09.288 [http-nio-8080-exec-10] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 11:21:57.710 [http-nio-8080-exec-1] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 11:21:57.710 [http-nio-8080-exec-1] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 11:21:57.725 [http-nio-8080-exec-1] INFO  com.sau.controller.UploadController - 文件上传: b_9893a31ebbd36cce5736a33d6d039deb.jpg
2025-05-08 11:21:58.313 [http-nio-8080-exec-1] INFO  com.sau.controller.UploadController - 文件上传OSS, url: https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/05/cd192282-b674-4a34-bf93-ec7b113c4753.jpg
2025-05-08 12:11:25.380 [http-nio-8080-exec-5] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:11:25.380 [http-nio-8080-exec-5] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:11:25.380 [http-nio-8080-exec-7] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:11:25.380 [http-nio-8080-exec-7] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:11:25.380 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 12:11:25.381 [http-nio-8080-exec-7] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 12:11:32.495 [http-nio-8080-exec-4] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:11:32.496 [http-nio-8080-exec-4] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:11:32.496 [http-nio-8080-exec-2] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:11:32.496 [http-nio-8080-exec-2] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:11:32.496 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 12:11:32.496 [http-nio-8080-exec-4] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 12:12:05.229 [http-nio-8080-exec-3] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:12:05.229 [http-nio-8080-exec-3] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:12:05.230 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 12:12:05.670 [http-nio-8080-exec-9] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:12:05.670 [http-nio-8080-exec-9] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:12:05.670 [http-nio-8080-exec-8] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:12:05.670 [http-nio-8080-exec-8] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:12:05.671 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 12:12:05.671 [http-nio-8080-exec-8] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 12:17:47.294 [http-nio-8080-exec-6] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:17:47.294 [http-nio-8080-exec-10] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:17:47.294 [http-nio-8080-exec-10] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:17:47.294 [http-nio-8080-exec-6] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:17:47.294 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 12:17:47.295 [http-nio-8080-exec-6] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 12:17:51.143 [http-nio-8080-exec-5] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:17:51.143 [http-nio-8080-exec-1] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:17:51.143 [http-nio-8080-exec-5] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:17:51.143 [http-nio-8080-exec-1] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:17:51.144 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 12:17:51.145 [http-nio-8080-exec-1] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 12:18:08.343 [http-nio-8080-exec-7] INFO  com.sau.filer.TokenFilter - 登录请求，放行
2025-05-08 12:18:08.345 [http-nio-8080-exec-7] INFO  com.sau.controller.LoginController - 登录:Emp(id=null, username=zhaojinyu, password=123456, name=null, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2025-05-08 12:18:08.347 [http-nio-8080-exec-7] INFO  com.sau.service.impl.EmpServiceImpl - 登录成功，员工信息: Emp(id=34, username=zhaojinyu, password=null, name=赵瑾瑜, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2025-05-08 12:19:15.117 [http-nio-8080-exec-4] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:19:15.117 [http-nio-8080-exec-4] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:19:15.117 [http-nio-8080-exec-2] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:19:15.117 [http-nio-8080-exec-2] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:19:15.117 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 12:19:15.119 [http-nio-8080-exec-2] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 12:20:44.769 [http-nio-8080-exec-3] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:20:44.769 [http-nio-8080-exec-3] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:20:44.769 [http-nio-8080-exec-9] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:20:44.769 [http-nio-8080-exec-9] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:20:44.769 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 12:20:44.774 [http-nio-8080-exec-3] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 12:20:49.473 [http-nio-8080-exec-8] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:20:49.473 [http-nio-8080-exec-8] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:20:49.473 [http-nio-8080-exec-10] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:20:49.474 [http-nio-8080-exec-10] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:20:49.474 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 12:20:49.475 [http-nio-8080-exec-8] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 12:20:54.573 [http-nio-8080-exec-5] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:20:54.573 [http-nio-8080-exec-6] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:20:54.573 [http-nio-8080-exec-5] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:20:54.573 [http-nio-8080-exec-6] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:20:54.573 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 12:20:54.573 [http-nio-8080-exec-6] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 12:29:19.974 [http-nio-8080-exec-1] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:29:19.974 [http-nio-8080-exec-1] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:29:19.974 [http-nio-8080-exec-7] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:29:19.974 [http-nio-8080-exec-7] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:29:19.974 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 12:29:19.980 [http-nio-8080-exec-1] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 12:29:25.175 [http-nio-8080-exec-4] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:29:25.176 [http-nio-8080-exec-4] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:29:25.176 [http-nio-8080-exec-2] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:29:25.176 [http-nio-8080-exec-2] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:29:25.176 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 12:29:25.180 [http-nio-8080-exec-4] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 12:29:30.721 [http-nio-8080-exec-9] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:29:30.721 [http-nio-8080-exec-9] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:29:30.722 [http-nio-8080-exec-3] INFO  com.sau.filer.TokenFilter - 当前登录员工ID: 34, 将其存入ThreadLocal
2025-05-08 12:29:30.722 [http-nio-8080-exec-3] INFO  com.sau.filer.TokenFilter - token解析成功，放行
2025-05-08 12:29:30.722 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-08 12:29:30.722 [http-nio-8080-exec-9] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-08 12:29:38.004 [http-nio-8080-exec-10] INFO  com.sau.filer.TokenFilter - token为空，请求被拒绝
2025-05-08 12:29:38.005 [http-nio-8080-exec-8] INFO  com.sau.filer.TokenFilter - token为空，请求被拒绝
2025-05-08 12:29:48.065 [http-nio-8080-exec-5] INFO  com.sau.filer.TokenFilter - token为空，请求被拒绝
2025-05-08 12:29:48.065 [http-nio-8080-exec-6] INFO  com.sau.filer.TokenFilter - token为空，请求被拒绝
2025-05-08 12:30:06.895 [http-nio-8080-exec-7] INFO  com.sau.filer.TokenFilter - 登录请求，放行
